%time,Date,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43816.37847,17/12/2019 09:05,4.9,4.3,91.9,91,18.4,18.7
43816.38194,17/12/2019 09:10,4.9,4.3,92.1,90.9,18.4,18.7
43816.38542,17/12/2019 09:15,4.9,4.3,92,90.8,18.4,18.7
43816.38889,17/12/2019 09:20,4.9,4.3,92.1,90.9,18.4,18.8
43816.39236,17/12/2019 09:25,4.9,4.3,91.9,91,18.4,18.8
43816.39583,17/12/2019 09:30,4.9,4.3,91.9,91,18.4,18.8
43816.39931,17/12/2019 09:35,4.9,4.3,92,90.9,18.4,18.8
43816.40278,17/12/2019 09:40,4.9,4.3,92,90.9,18.4,18.8
43816.40625,17/12/2019 09:45,4.9,4.3,92,91,18.4,18.8
43816.40972,17/12/2019 09:50,4.9,4.3,92.1,90.9,18.4,18.8
43816.41319,17/12/2019 09:55,4.9,4.3,92,91.2,18.5,18.8
43816.41667,17/12/2019 10:00,4.9,4.3,91.9,90.9,18.5,18.9
43816.42014,17/12/2019 10:05,4.9,4.3,91.9,90.9,18.6,18.9
43816.42361,17/12/2019 10:10,4.9,4.3,92,90.9,18.6,18.9
43816.42708,17/12/2019 10:15,4.9,4.3,92,91.1,18.6,18.9
43816.43056,17/12/2019 10:20,4.9,4.3,92.1,90.9,18.6,19
43816.43403,17/12/2019 10:25,4.9,4.3,91.9,90.9,18.7,19.1
43816.4375,17/12/2019 10:30,4.9,4.3,92,91,18.7,19.1
43816.44097,17/12/2019 10:35,4.9,4.3,92.2,91.1,18.8,19.1
43816.44444,17/12/2019 10:40,4.9,4.3,92.1,91.1,18.9,19.2
43816.44792,17/12/2019 10:45,4.9,4.3,92,91.2,18.9,19.3
43816.45139,17/12/2019 10:50,4.9,4.3,92.1,91.2,18.9,19.4
43816.45486,17/12/2019 10:55,4.8,4.3,92.2,91.1,19.1,19.4
43816.45833,17/12/2019 11:00,4.8,4.3,92,91.2,19.1,19.6
43816.46181,17/12/2019 11:05,4.8,4.3,92,91.2,19.1,19.6
43816.46528,17/12/2019 11:10,4.8,4.2,92,91.2,19.3,19.7
43816.46875,17/12/2019 11:15,4.8,4.2,92.2,91.2,19.4,19.8
43816.47222,17/12/2019 11:20,4.8,4.2,92.3,91.3,19.4,19.8
43816.47569,17/12/2019 11:25,4.8,4.3,92.1,91.3,19.4,19.9
43816.47917,17/12/2019 11:30,4.8,4.2,92.2,91.3,19.4,19.9
43816.48264,17/12/2019 11:35,4.9,4.2,92,91.3,19.4,19.9
43816.48611,17/12/2019 11:40,4.9,4.2,92.2,91.3,19.5,20
43816.48958,17/12/2019 11:45,4.9,4.2,92.1,91.3,19.6,20.1
43816.49306,17/12/2019 11:50,4.9,4.2,92.1,91.3,19.6,20.1
43816.49653,17/12/2019 11:55,4.8,4.2,92.3,91.3,19.6,20.1
43816.5,17/12/2019 12:00,4.8,4.2,92.3,91.3,19.6,20.1
43816.50347,17/12/2019 12:05,4.8,4.2,92.2,91.3,19.7,20.1
43816.50694,17/12/2019 12:10,4.8,4.2,92.1,91.3,19.7,20.3
43816.51042,17/12/2019 12:15,4.8,4.2,92.3,91.3,19.8,20.3
43816.51389,17/12/2019 12:20,4.8,4.3,92.3,91.2,19.8,20.3
43816.51736,17/12/2019 12:25,4.8,4.2,92.4,91.3,19.9,20.4
43816.52083,17/12/2019 12:30,4.8,4.2,92.3,91.3,19.9,20.4
43816.52431,17/12/2019 12:35,4.8,4.2,92.1,91.3,19.9,20.4
43816.52778,17/12/2019 12:40,4.8,4.2,92.2,91.4,20,20.4
43816.53125,17/12/2019 12:45,4.8,4.2,92.3,91.3,20,20.6
43816.53472,17/12/2019 12:50,4.8,4.2,92.5,91.3,20.1,20.6
43816.53819,17/12/2019 12:55,4.8,4.2,92.5,91.3,20.1,20.6
43816.54167,17/12/2019 13:00,4.8,4.2,92.1,91.4,20.1,20.7
43816.54514,17/12/2019 13:05,4.8,4.2,92.2,91.4,20.3,20.8
43816.54861,17/12/2019 13:10,4.8,4.2,92.3,91.5,20.4,21
43816.55208,17/12/2019 13:15,4.8,4.2,92.4,91.4,20.4,21
43816.55556,17/12/2019 13:20,4.8,4.2,92.3,91.4,20.6,21.1
43816.55903,17/12/2019 13:25,4.8,4.2,92.2,91.5,20.6,21.2
43816.5625,17/12/2019 13:30,4.8,4.2,92.5,91.5,20.6,21.2
43816.56597,17/12/2019 13:35,4.8,4.2,92.5,91.5,20.7,21.3
43816.56944,17/12/2019 13:40,4.8,4.2,92.4,91.4,20.8,21.4
43816.57292,17/12/2019 13:45,4.8,4.2,92.3,91.4,20.8,21.4
43816.57639,17/12/2019 13:50,4.8,4.2,92.5,91.4,20.9,21.4
43816.57986,17/12/2019 13:55,4.8,4.2,92.4,91.5,20.9,21.5
43816.58333,17/12/2019 14:00,4.8,4.2,92.5,91.6,21,21.5
43816.58681,17/12/2019 14:05,4.8,4.2,92.6,91.5,21.1,21.6
43816.59028,17/12/2019 14:10,4.8,4.2,92.4,91.6,21.1,21.6
43816.59375,17/12/2019 14:15,4.8,4.2,92.3,91.6,21.1,21.6
43816.59722,17/12/2019 14:20,4.8,4.2,92.5,91.6,21.2,21.7
43816.60069,17/12/2019 14:25,4.8,4.2,92.5,91.6,21.3,21.7
43816.60417,17/12/2019 14:30,4.8,4.2,92.4,91.6,21.3,21.8
43816.60764,17/12/2019 14:35,4.8,4.2,92.5,91.5,21.3,21.8
43816.61111,17/12/2019 14:40,4.8,4.2,92.3,91.6,21.3,21.8
43816.61458,17/12/2019 14:45,4.8,4.2,92.3,91.3,21.4,21.8
43816.61806,17/12/2019 14:50,4.8,4.2,92.5,91.6,21.4,21.8
43816.62153,17/12/2019 14:55,4.8,4.2,92.3,91.6,21.3,21.8
43816.625,17/12/2019 15:00,4.8,4.2,92.3,91.4,21.3,21.8
43816.62847,17/12/2019 15:05,4.8,4.2,92.4,91.5,21.3,21.7
43816.63194,17/12/2019 15:10,4.8,4.2,92.5,91.5,21.4,21.7
43816.63542,17/12/2019 15:15,4.8,4.2,92.3,91.5,21.3,21.7
43816.63889,17/12/2019 15:20,4.8,4.2,92.5,91.3,21.3,21.6
43816.64236,17/12/2019 15:25,4.8,4.3,92.3,91.6,21.3,21.6
43816.64583,17/12/2019 15:30,4.8,4.2,92.5,91.3,21.3,21.6
43816.64931,17/12/2019 15:35,4.8,4.3,92.6,91.5,21.3,21.6
43816.65278,17/12/2019 15:40,4.8,4.3,92.5,91.6,21.3,21.7
43816.65625,17/12/2019 15:45,4.8,4.3,92.5,91.4,21.4,21.8
43816.65972,17/12/2019 15:50,4.8,4.2,92.5,91.3,21.4,21.8
43816.66319,17/12/2019 15:55,4.8,4.2,92.3,91.4,21.4,21.8
43816.66667,17/12/2019 16:00,4.8,4.2,92.5,91.5,21.4,21.8
43816.67014,17/12/2019 16:05,4.8,4.2,92.3,91.6,21.4,21.9
43816.67361,17/12/2019 16:10,4.8,4.2,92.6,91.3,21.4,21.9
43816.67708,17/12/2019 16:15,4.8,4.2,92.5,91.5,21.4,21.9
43816.68056,17/12/2019 16:20,4.8,4.3,92.3,91.6,21.4,21.8
43816.68403,17/12/2019 16:25,4.8,4.2,92.6,91.4,21.4,21.8
43816.6875,17/12/2019 16:30,4.8,4.2,92.6,91.5,21.4,21.8
43816.69097,17/12/2019 16:35,4.8,4.2,92.4,91.4,21.4,21.8
43816.69444,17/12/2019 16:40,4.8,4.2,92.3,91.3,21.4,21.8
43816.69792,17/12/2019 16:45,4.8,4.3,92.3,91.4,21.4,21.8
43816.70139,17/12/2019 16:50,4.8,4.3,92.2,91.5,21.4,21.8
43816.70486,17/12/2019 16:55,4.8,4.3,92.2,91.5,21.4,21.8
43816.70833,17/12/2019 17:00,4.8,4.3,92.4,91.6,21.4,21.7
43816.71181,17/12/2019 17:05,4.8,4.3,92.5,91.5,21.4,21.7
43816.71528,17/12/2019 17:10,4.8,4.3,92.5,91.3,21.4,21.7
43816.71875,17/12/2019 17:15,4.8,4.3,92.2,91.3,21.4,21.7
43816.72222,17/12/2019 17:20,4.8,4.3,92.3,91.4,21.4,21.7
43816.72569,17/12/2019 17:25,4.8,4.3,92.7,91.4,21.4,21.7
43816.72917,17/12/2019 17:30,4.8,4.3,92.2,91.6,21.4,21.7
43816.73264,17/12/2019 17:35,4.8,4.3,92.5,91.3,21.4,21.7
43816.73611,17/12/2019 17:40,4.8,4.3,92.2,91.5,21.4,21.8
43816.73958,17/12/2019 17:45,4.8,4.3,92.3,91.6,21.4,21.7
43816.74306,17/12/2019 17:50,4.8,4.3,92.6,91.3,21.4,21.8
43816.74653,17/12/2019 17:55,4.8,4.3,92.5,91.4,21.4,21.8
43816.75,17/12/2019 18:00,4.8,4.3,92.4,91.5,21.4,21.8
43816.75347,17/12/2019 18:05,4.8,4.3,92.4,91.6,21.4,21.8
43816.75694,17/12/2019 18:10,4.8,4.3,92.5,91.3,21.4,21.8
43816.76042,17/12/2019 18:15,4.8,4.3,92.3,91.3,21.4,21.8
43816.76389,17/12/2019 18:20,4.8,4.3,92.3,91.5,21.4,21.6
43816.76736,17/12/2019 18:25,4.8,4.3,92.5,91.3,21.4,21.6
43816.77083,17/12/2019 18:30,4.8,4.3,92.3,91.6,21.3,21.6
43816.77431,17/12/2019 18:35,4.8,4.3,92.3,91.3,21.2,21.4
43816.77778,17/12/2019 18:40,4.8,4.3,92.4,91.3,21.1,21.4
43816.78125,17/12/2019 18:45,4.8,4.3,92.3,91.3,21.1,21.3
43816.78472,17/12/2019 18:50,4.9,4.3,92.5,91.2,21,21.1
43816.78819,17/12/2019 18:55,4.9,4.3,92.2,91.4,20.9,21.1
43816.79167,17/12/2019 19:00,4.9,4.3,92.3,91.3,20.9,21
43816.79514,17/12/2019 19:05,4.9,4.3,92.2,91.2,20.8,20.9
43816.79861,17/12/2019 19:10,4.9,4.3,92.2,91.2,20.6,20.8
43816.80208,17/12/2019 19:15,4.9,4.3,92.1,91.2,20.6,20.7
43816.80556,17/12/2019 19:20,4.9,4.3,92.2,91.1,20.5,20.6
43816.80903,17/12/2019 19:25,4.9,4.3,92.1,91.2,20.4,20.4
43816.8125,17/12/2019 19:30,4.9,4.3,92,91.2,20.3,20.3
43816.81597,17/12/2019 19:35,4.9,4.3,92,91.2,20.3,20.2
43816.81944,17/12/2019 19:40,4.9,4.4,92.2,91.2,20.1,20.1
43816.82292,17/12/2019 19:45,4.9,4.4,92.1,91,20,19.9
43816.82639,17/12/2019 19:50,4.9,4.4,92.1,91,19.9,19.9
43816.82986,17/12/2019 19:55,4.9,4.4,91.9,91,19.8,19.8
43816.83333,17/12/2019 20:00,4.9,4.4,92.1,91.1,19.8,19.7
43816.83681,17/12/2019 20:05,4.9,4.4,92,91,19.6,19.6
43816.84028,17/12/2019 20:10,4.9,4.4,92,90.9,19.6,19.5
43816.84375,17/12/2019 20:15,4.9,4.4,91.9,90.9,19.5,19.4
43816.84722,17/12/2019 20:20,4.9,4.4,91.9,90.8,19.4,19.3
43816.85069,17/12/2019 20:25,4.9,4.4,91.9,90.9,19.4,19.1
43816.85417,17/12/2019 20:30,4.9,4.4,92,90.9,19.3,19.1
43816.85764,17/12/2019 20:35,4.9,4.4,91.9,90.8,19.1,18.9
43816.86111,17/12/2019 20:40,4.9,4.4,91.9,90.7,19.1,18.8
43816.86458,17/12/2019 20:45,4.9,4.4,91.7,90.8,19,18.8
43816.86806,17/12/2019 20:50,4.9,4.4,91.9,90.9,18.9,18.6
43816.87153,17/12/2019 20:55,4.9,4.4,91.9,90.9,18.9,18.6
43816.875,17/12/2019 21:00,4.9,4.4,92,90.6,18.8,18.4
43816.87847,17/12/2019 21:05,4.9,4.4,91.9,90.6,18.6,18.3
43816.88194,17/12/2019 21:10,5,4.4,91.8,90.7,18.6,18.3
43816.88542,17/12/2019 21:15,5,4.4,91.9,90.6,18.4,18.1
43816.88889,17/12/2019 21:20,5,4.4,91.6,90.6,18.4,18.1
43816.89236,17/12/2019 21:25,5,4.4,91.7,90.6,18.4,18.1
43816.89583,17/12/2019 21:30,5,4.4,91.6,90.7,18.3,17.9
43816.89931,17/12/2019 21:35,5,4.4,91.9,90.6,18.2,17.9
43816.90278,17/12/2019 21:40,5,4.4,91.8,90.7,18.1,17.9
43816.90625,17/12/2019 21:45,5,4.4,91.8,90.6,18.1,17.9
43816.90972,17/12/2019 21:50,5,4.4,91.6,90.7,18,17.8
43816.91319,17/12/2019 21:55,5,4.4,91.9,90.6,18,17.7
43816.91667,17/12/2019 22:00,5,4.4,91.8,90.7,18,17.7
43816.92014,17/12/2019 22:05,5,4.4,91.7,90.7,17.9,17.6
43816.92361,17/12/2019 22:10,5,4.4,91.6,90.7,17.8,17.6
43816.92708,17/12/2019 22:15,5,4.4,91.6,90.5,17.7,17.5
43816.93056,17/12/2019 22:20,5,4.4,91.7,90.7,17.7,17.5
43816.93403,17/12/2019 22:25,5,4.4,91.6,90.5,17.6,17.4
43816.9375,17/12/2019 22:30,5,4.4,91.7,90.5,17.6,17.4
43816.94097,17/12/2019 22:35,5,4.4,91.6,90.5,17.5,17.3
43816.94444,17/12/2019 22:40,5,4.4,91.6,90.5,17.4,17.2
43816.94792,17/12/2019 22:45,5,4.4,91.6,90.6,17.4,17.2
43816.95139,17/12/2019 22:50,5,4.4,91.7,90.6,17.4,17.1
43816.95486,17/12/2019 22:55,5,4.4,91.6,90.3,17.3,17.1
43816.95833,17/12/2019 23:00,5,4.4,91.6,90.3,17.3,17.1
43816.96181,17/12/2019 23:05,5,4.4,91.5,90.6,17.3,17.1
43816.96528,17/12/2019 23:10,5,4.4,91.6,90.3,17.1,17
43816.96875,17/12/2019 23:15,5,4.4,91.7,90.3,17.1,17
43816.97222,17/12/2019 23:20,5,4.4,91.6,90.4,17.1,16.9
43816.97569,17/12/2019 23:25,5,4.4,91.5,90.5,17.1,16.9
43816.97917,17/12/2019 23:30,5,4.4,91.7,90.3,17.1,16.9
43816.98264,17/12/2019 23:35,5,4.4,91.5,90.4,16.9,16.8
43816.98611,17/12/2019 23:40,5,4.4,91.4,90.5,16.9,16.8
43816.98958,17/12/2019 23:45,5,4.4,91.5,90.5,16.9,16.8
43816.99306,17/12/2019 23:50,5,4.4,91.6,90.3,16.9,16.7
43816.99653,17/12/2019 23:55,5,4.4,91.4,90.3,16.9,16.7
43817,18/12/2019 00:00,5,4.4,91.6,90.3,16.8,16.6
43817.00347,18/12/2019 00:05,5,4.4,91.5,90.3,16.7,16.6
43817.00694,18/12/2019 00:10,5,4.4,91.5,90.3,16.7,16.6
43817.01042,18/12/2019 00:15,5,4.4,91.4,90.3,16.8,16.6
43817.01389,18/12/2019 00:20,5,4.4,91.4,90.5,16.8,16.6
43817.01736,18/12/2019 00:25,5,4.4,91.5,90.4,16.8,16.6
43817.02083,18/12/2019 00:30,5,4.4,91.6,90.6,16.8,16.8
43817.02431,18/12/2019 00:35,5,4.4,91.6,90.5,16.8,16.9
43817.02778,18/12/2019 00:40,5,4.4,91.6,90.6,16.9,16.9
43817.03125,18/12/2019 00:45,5,4.4,91.7,90.6,16.9,16.9
43817.03472,18/12/2019 00:50,5,4.4,91.6,90.6,16.9,16.9
43817.03819,18/12/2019 00:55,5,4.4,91.6,90.6,16.9,17.1
43817.04167,18/12/2019 01:00,5,4.4,91.6,90.6,16.9,17.1
43817.04514,18/12/2019 01:05,4.9,4.4,91.7,90.6,16.9,17.1
43817.04861,18/12/2019 01:10,4.9,4.3,91.6,90.7,16.9,17.1
43817.05208,18/12/2019 01:15,4.9,4.3,91.7,90.7,17,17.2
43817.05556,18/12/2019 01:20,4.9,4.3,91.7,90.6,17.1,17.2
43817.05903,18/12/2019 01:25,5,4.3,91.7,90.6,17.1,17.3
43817.0625,18/12/2019 01:30,5,4.3,91.7,90.7,17.1,17.3
43817.06597,18/12/2019 01:35,5,4.3,91.8,90.6,17.1,17.3
43817.06944,18/12/2019 01:40,5,4.3,91.7,90.5,17.1,17.3
43817.07292,18/12/2019 01:45,5,4.3,91.7,90.6,17.1,17.4
43817.07639,18/12/2019 01:50,5,4.3,91.7,90.6,17.1,17.4
43817.07986,18/12/2019 01:55,4.9,4.3,91.9,90.6,17.2,17.4
43817.08333,18/12/2019 02:00,4.9,4.3,91.7,90.8,17.2,17.4
43817.08681,18/12/2019 02:05,4.9,4.3,91.7,90.8,17.2,17.4
43817.09028,18/12/2019 02:10,4.9,4.3,91.9,90.5,17.2,17.5
43817.09375,18/12/2019 02:15,4.9,4.3,92,90.8,17.2,17.5
43817.09722,18/12/2019 02:20,4.9,4.3,91.7,90.8,17.2,17.6
43817.10069,18/12/2019 02:25,4.9,4.3,91.9,90.6,17.3,17.6
43817.10417,18/12/2019 02:30,4.9,4.3,91.9,90.8,17.3,17.6
43817.10764,18/12/2019 02:35,4.9,4.3,91.9,90.8,17.3,17.6
43817.11111,18/12/2019 02:40,4.9,4.3,91.9,90.8,17.3,17.6
43817.11458,18/12/2019 02:45,4.9,4.3,91.7,90.8,17.3,17.6
43817.11806,18/12/2019 02:50,4.9,4.3,91.8,90.8,17.3,17.6
43817.12153,18/12/2019 02:55,4.9,4.3,91.9,90.8,17.4,17.6
43817.125,18/12/2019 03:00,4.9,4.3,91.9,90.8,17.4,17.6
43817.12847,18/12/2019 03:05,4.9,4.3,91.8,90.8,17.4,17.7
43817.13194,18/12/2019 03:10,4.9,4.3,91.7,90.8,17.4,17.7
43817.13542,18/12/2019 03:15,4.9,4.3,91.7,90.9,17.4,17.7
43817.13889,18/12/2019 03:20,4.9,4.3,91.7,90.8,17.4,17.7
43817.14236,18/12/2019 03:25,4.9,4.3,91.6,90.8,17.4,17.8
43817.14583,18/12/2019 03:30,4.9,4.3,91.9,90.9,17.4,17.8
43817.14931,18/12/2019 03:35,4.9,4.3,91.9,90.8,17.4,17.8
43817.15278,18/12/2019 03:40,4.9,4.3,91.9,90.9,17.4,17.8
43817.15625,18/12/2019 03:45,4.9,4.3,91.9,90.8,17.4,17.8
43817.15972,18/12/2019 03:50,4.9,4.3,92,90.8,17.5,17.8
43817.16319,18/12/2019 03:55,4.9,4.3,91.7,90.8,17.4,17.8
43817.16667,18/12/2019 04:00,4.9,4.3,91.7,90.6,17.5,17.8
43817.17014,18/12/2019 04:05,4.9,4.3,91.7,90.8,17.5,17.9
43817.17361,18/12/2019 04:10,4.9,4.3,91.9,90.9,17.5,17.9
43817.17708,18/12/2019 04:15,4.9,4.3,91.7,90.9,17.5,17.9
43817.18056,18/12/2019 04:20,4.9,4.3,92,90.9,17.5,17.9
43817.18403,18/12/2019 04:25,4.9,4.3,91.9,90.9,17.6,17.9
43817.1875,18/12/2019 04:30,4.9,4.3,91.9,90.9,17.6,17.9
43817.19097,18/12/2019 04:35,4.9,4.3,91.9,91,17.6,18
43817.19444,18/12/2019 04:40,4.9,4.3,91.9,90.9,17.7,18.1
43817.19792,18/12/2019 04:45,4.9,4.3,91.9,90.9,17.8,18.1
43817.20139,18/12/2019 04:50,4.9,4.3,91.9,90.9,17.8,18.2
43817.20486,18/12/2019 04:55,4.9,4.3,91.8,90.9,17.8,18.3
43817.20833,18/12/2019 05:00,4.9,4.3,91.9,91,17.9,18.3
43817.21181,18/12/2019 05:05,4.9,4.3,92.1,91,17.9,18.3
43817.21528,18/12/2019 05:10,4.9,4.3,92,91,17.9,18.4
43817.21875,18/12/2019 05:15,4.9,4.3,91.9,91,17.9,18.4
43817.22222,18/12/2019 05:20,4.9,4.3,92.1,91.2,18,18.4
43817.22569,18/12/2019 05:25,4.9,4.3,91.9,90.9,18,18.4
43817.22917,18/12/2019 05:30,4.9,4.3,91.9,91,18,18.4
43817.23264,18/12/2019 05:35,4.9,4.3,91.9,91,18,18.4
43817.23611,18/12/2019 05:40,4.9,4.3,92,90.9,18.1,18.5
43817.23958,18/12/2019 05:45,4.9,4.3,92,91.1,18.1,18.6
43817.24306,18/12/2019 05:50,4.9,4.3,91.9,90.9,18.1,18.6
43817.24653,18/12/2019 05:55,4.9,4.3,92,91,18.1,18.6
43817.25,18/12/2019 06:00,4.9,4.3,91.9,90.9,18.1,18.6
43817.25347,18/12/2019 06:05,4.9,4.3,91.9,91.2,18.1,18.6
43817.25694,18/12/2019 06:10,4.9,4.3,92,91.1,18.1,18.6
43817.26042,18/12/2019 06:15,4.9,4.3,92,91,18.2,18.6
43817.26389,18/12/2019 06:20,4.9,4.3,92,90.9,18.2,18.7
43817.26736,18/12/2019 06:25,4.9,4.3,92,91,18.3,18.7
43817.27083,18/12/2019 06:30,4.9,4.3,92,91.1,18.3,18.7
43817.27431,18/12/2019 06:35,4.9,4.3,92,90.9,18.3,18.7
43817.27778,18/12/2019 06:40,4.9,4.3,92,91,18.3,18.7
43817.28125,18/12/2019 06:45,4.9,4.3,92,91.2,18.3,18.7
43817.28472,18/12/2019 06:50,4.9,4.3,92,91,18.3,18.7
43817.28819,18/12/2019 06:55,4.9,4.3,92,91.2,18.3,18.7
43817.29167,18/12/2019 07:00,4.9,4.3,92,91.1,18.3,18.7
43817.29514,18/12/2019 07:05,4.9,4.3,92,91,18.3,18.8
43817.29861,18/12/2019 07:10,4.9,4.3,92,91,18.3,18.8
43817.30208,18/12/2019 07:15,4.9,4.3,92.1,91.2,18.3,18.8
43817.30556,18/12/2019 07:20,4.9,4.3,92,91.2,18.3,18.8
43817.30903,18/12/2019 07:25,4.9,4.3,92.1,91.1,18.3,18.8
43817.3125,18/12/2019 07:30,4.9,4.3,91.9,91.2,18.4,18.8
43817.31597,18/12/2019 07:35,4.9,4.3,92.1,91,18.4,18.8
43817.31944,18/12/2019 07:40,4.9,4.3,92.1,91.2,18.4,18.8
43817.32292,18/12/2019 07:45,4.9,4.3,92,90.9,18.4,18.8
43817.32639,18/12/2019 07:50,4.9,4.3,92.1,91,18.4,18.8
43817.32986,18/12/2019 07:55,4.9,4.3,92.1,90.9,18.4,18.8
43817.33333,18/12/2019 08:00,4.9,4.3,92.1,91,18.4,18.8
43817.33681,18/12/2019 08:05,4.9,4.3,92.1,91.2,18.4,18.8
43817.34028,18/12/2019 08:10,4.9,4.3,91.9,90.9,18.3,18.8
43817.34375,18/12/2019 08:15,4.9,4.3,92,91,18.4,18.8
43817.34722,18/12/2019 08:20,4.9,4.3,92.1,91.1,18.4,18.8
43817.35069,18/12/2019 08:25,4.9,4.3,92,91.1,18.4,18.8
43817.35417,18/12/2019 08:30,4.9,4.3,92.1,90.9,18.4,18.8
43817.35764,18/12/2019 08:35,4.9,4.3,92,90.9,18.4,18.9
43817.36111,18/12/2019 08:40,4.9,4.3,92,91.1,18.4,18.9
43817.36458,18/12/2019 08:45,4.9,4.3,92,91.2,18.4,18.9
43817.36806,18/12/2019 08:50,4.9,4.3,92,91.2,18.4,18.9
43817.37153,18/12/2019 08:55,4.9,4.3,92,91.2,18.6,18.9
43817.375,18/12/2019 09:00,4.9,4.3,92.1,91.2,18.6,19
43817.37847,18/12/2019 09:05,4.9,4.3,92,91.2,18.6,19
43817.38194,18/12/2019 09:10,4.9,4.3,92.1,91,18.6,19
43817.38542,18/12/2019 09:15,4.9,4.3,92.1,90.9,18.6,19.1
43817.38889,18/12/2019 09:20,4.9,4.3,91.9,91.2,18.6,19
43817.39236,18/12/2019 09:25,4.9,4.3,92,91.2,18.6,19
43817.39583,18/12/2019 09:30,4.9,4.3,92.1,91,18.5,19
43817.39931,18/12/2019 09:35,4.9,4.3,92.1,91.1,18.6,19
43817.40278,18/12/2019 09:40,4.9,4.3,92,91,18.6,19
43817.40625,18/12/2019 09:45,4.9,4.3,92.1,91.2,18.6,19
43817.40972,18/12/2019 09:50,4.9,4.3,92.1,91.2,18.6,19.1
43817.41319,18/12/2019 09:55,4.9,4.3,92,91.2,18.7,19.1
43817.41667,18/12/2019 10:00,4.9,4.3,92,90.9,18.7,19.1
43817.42014,18/12/2019 10:05,4.9,4.3,92.1,91,18.8,19.2
43817.42361,18/12/2019 10:10,4.9,4.3,92.1,91,18.8,19.3
43817.42708,18/12/2019 10:15,4.9,4.3,92.1,90.9,18.9,19.3
43817.43056,18/12/2019 10:20,4.9,4.3,92.1,91.2,18.9,19.4
43817.43403,18/12/2019 10:25,4.9,4.3,92.3,91.3,19.1,19.5
43817.4375,18/12/2019 10:30,4.9,4.3,92.2,91.3,19.1,19.6
43817.44097,18/12/2019 10:35,4.9,4.3,92.2,91.4,19.2,19.7
43817.44444,18/12/2019 10:40,4.9,4.2,92.4,91.2,19.3,19.8
43817.44792,18/12/2019 10:45,4.9,4.3,92.4,91.4,19.4,19.9
43817.45139,18/12/2019 10:50,4.9,4.2,92.1,91.3,19.4,19.9
43817.45486,18/12/2019 10:55,4.8,4.2,92.4,91.3,19.5,20.1
43817.45833,18/12/2019 11:00,4.8,4.2,92.4,91.3,19.6,20.1
43817.46181,18/12/2019 11:05,4.8,4.2,92.3,91.3,19.6,20.2
43817.46528,18/12/2019 11:10,4.8,4.2,92.5,91.4,19.7,20.3
43817.46875,18/12/2019 11:15,4.9,4.7,92.5,94,19.8,19.9
43817.47222,18/12/2019 11:20,4.9,4.9,92.3,93.8,19.8,19.8
43817.47569,18/12/2019 11:25,4.9,5.2,92.5,93.8,19.9,19.9
43817.47917,18/12/2019 11:30,4.9,5.3,92.6,94,19.9,19.9
43817.48264,18/12/2019 11:35,4.9,5.3,92.1,93.7,20,19.9
43817.48611,18/12/2019 11:40,4.9,5.3,92.4,93.8,20.1,19.9
43817.48958,18/12/2019 11:45,4.9,5.3,92.3,93.7,20.1,19.9
43817.49306,18/12/2019 11:50,4.9,5.3,92.4,93.7,20.1,20
43817.49653,18/12/2019 11:55,4.9,5.2,92.4,93.9,20.1,20.1
43817.5,18/12/2019 12:00,4.9,5.2,92.6,94,20.3,20.1
43817.50347,18/12/2019 12:05,4.9,5.2,92.5,93.8,20.3,20.1
43817.50694,18/12/2019 12:10,4.9,5.2,92.5,94,20.3,20.1
43817.51042,18/12/2019 12:15,4.8,5.1,92.6,94,20.4,20.3
43817.51389,18/12/2019 12:20,4.9,5.1,92.5,93.9,20.4,20.3
43817.51736,18/12/2019 12:25,4.9,5.1,92.4,93.9,20.4,20.3
43817.52083,18/12/2019 12:30,4.9,5.1,92.6,93.9,20.4,20.3
43817.52431,18/12/2019 12:35,4.9,5.1,92.5,94,20.4,20.4
43817.52778,18/12/2019 12:40,4.9,5.1,92.5,94,20.5,20.4
43817.53125,18/12/2019 12:45,4.9,5.1,92.7,93.9,20.5,20.4
43817.53472,18/12/2019 12:50,4.9,5.1,92.5,93.9,20.6,20.5
43817.53819,18/12/2019 12:55,4.9,5.1,92.6,94,20.6,20.6
43817.54167,18/12/2019 13:00,4.9,5.1,92.6,94,20.6,20.6
43817.54514,18/12/2019 13:05,4.9,5.1,92.6,93.9,20.7,20.7
43817.54861,18/12/2019 13:10,4.9,5.1,92.6,93.9,20.7,20.7
43817.55208,18/12/2019 13:15,4.8,5.1,92.7,94,20.8,20.8
43817.55556,18/12/2019 13:20,4.8,5.1,92.6,94,20.8,20.8
43817.55903,18/12/2019 13:25,4.8,5.1,92.7,94.1,20.9,20.8
43817.5625,18/12/2019 13:30,4.8,5.1,92.5,94,20.9,20.9
43817.56597,18/12/2019 13:35,4.8,5.1,92.6,93.9,20.9,20.9
43817.56944,18/12/2019 13:40,4.8,5.1,92.6,94,20.9,20.9
43817.57292,18/12/2019 13:45,4.8,5.1,92.4,94.1,20.9,20.9
43817.57639,18/12/2019 13:50,4.9,5.1,92.6,94.1,20.9,21
43817.57986,18/12/2019 13:55,4.8,5.1,92.5,94,21,21
43817.58333,18/12/2019 14:00,4.8,5.1,92.5,93.9,21,21
43817.58681,18/12/2019 14:05,4.8,5.1,92.6,94.1,21,21.1
